du_an,price_VND,location,status,area,price_m2,toilet,room,doc,type,Số tầng,furnishing,created_date
,8.55,"Yên Lãng, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",,40.0,213.75,3.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,5.0,"Đường Tựu Liệt, Thị trấn Văn Điển, Huyện Thanh Trì, Hà Nội",,36.0,138.89,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,3.95,"La Tinh, Xã Đông La, Huyện Hoài Đức, Hà Nội",,42.0,94.05,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,8.0,"Đường Nguyễn Khoái, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",,60.0,133.33,,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,4.3,"Phố Cát Linh, Phường Cát Linh, Quận Đống Đa, Hà Nội",,25.0,172.0,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",2.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.95,"236, Đại Từ, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",,39.0,203.85,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,5.7,"dình quán, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội",,35.0,162.86,2.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,5.0,"785, Đường Phúc Diễn, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",,55.0,90.91,,1.0,Giấy tờ viết tay,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,12.8,"Đường Giải Phóng, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",,74.0,172.97,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,36.0,"19/5, Phường Văn Quán, Quận Hà Đông, Hà Nội",,102.0,352.94,,4.0,Đã có sổ,Nhà phố liền kề,,,2024-12-12 19:28:17.64746
,3.65,"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",,21.0,173.81,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,10.0,"Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,40.0,250.0,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,7.1,"Phố Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội",,40.0,177.5,,6.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,7.75,"Phố Thái Thịnh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",,51.0,151.96,,5.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
Vinhomes Cổ Loa,14.0,"Hưng Chính, Xã Đông Hội, Huyện Đông Anh, Hà Nội",,63.0,222.22,5.0,5.0,Đang chờ sổ,Nhà phố liền kề,,Bàn giao thô,2024-12-12 19:28:17.64746
,19.5,"31, Trần Quốc HOÀN, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,70.0,278.57,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,5.3,"Cầu Vĩnh Tuy, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",,31.0,170.97,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,2.98,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,25.0,119.2,3.0,2.0,Đang chờ sổ,"Nhà ngõ, hẻm",3.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.19,"Phố Lê Trọng Tấn, Phường Khương Mai, Quận Thanh Xuân, Hà Nội",,38.0,189.21,,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,6.45,"Ngõ 91 Tam Khương, Phường Khương Thượng, Quận Đống Đa, Hà Nội",,45.0,143.33,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,12.3,"Phố Hạ Yên Quyết, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",,45.0,273.33,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",66.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.55,"Đường Ngọc Thụy, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",,40.0,188.75,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,4.95,"Đường Quang Trung, Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",,40.0,123.75,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,5.8,"Đường Quang Tiến, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",,33.0,175.76,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,6.5,"Xã Đàn, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",,34.0,191.18,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.6,"Đường Phạm Văn Đồng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",,38.5,197.4,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,5.0,"Phố Nam Đồng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",,30.0,166.67,4.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,8.3,"Phố Tô Hiệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",,53.0,156.6,3.0,2.0,Đã có sổ,"Nhà ngõ, hẻm",,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,13.0,"nguyễn hoàng, Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",,55.0,236.36,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,7.48,"Ngõ 22 Phố Lương Khánh Thiện, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",,55.0,136.0,3.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,4.15,"yên  ngưu, Xã Tam Hiệp, Huyện Thanh Trì, Hà Nội",,32.0,129.69,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,87.0," Yên bái 2 , Phường Phố Huế, Quận Hai Bà Trưng, Hà Nội",,220.5,394.56,,2.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,5.85,"Đường Trương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",,38.0,153.95,,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,4.1,"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",,30.0,136.67,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.5,"Đường Hoàng Hoa Thám, Phường Vĩnh Phúc, Quận Ba Đình, Hà Nội",,42.0,154.76,,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.28,"Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",,32.0,227.5,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,9.35,"VÕ CHÍ CÔNG, Phường Bưởi, Quận Tây Hồ, Hà Nội",,40.0,233.75,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",55.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,5.2,"văn tiến dũng, Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội",,45.0,115.56,2.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",1.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,3.7,"Phố Châu Đài, Phường Thượng Cát, Quận Bắc Từ Liêm, Hà Nội",,35.0,105.71,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,5.9,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",,35.0,168.57,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,33.0,"Phố Thái Thịnh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",,71.0,464.79,6.0,10.0,Đã có sổ,"Nhà mặt phố, mặt tiền",7.0,,2024-12-12 19:28:17.64746
,4.5,"Đường Di Trạch, Xã Di Trạch, Huyện Hoài Đức, Hà Nội",,36.0,125.0,5.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,14.99,"Đường Hoàng Quốc Việt, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,45.0,333.11,6.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.25,"Đường Láng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",,37.0,168.92,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,12.8,"Phố Thįnh Liệt, Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",,45.0,284.44,5.0,4.0,Đã có sổ,Nhà phố liền kề,6.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,5.75,"Ngõ 254 Minh Khai, Phường Mai Động, Quận Hoàng Mai, Hà Nội",,42.0,136.9,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.77,"Phố Nguyễn Đức Cảnh, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",,38.0,204.47,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,4.7,"Phố Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",,14.0,335.71,3.0,2.0,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,14.5,"68, Đường Âu Cơ, Phường Tứ Liên, Quận Tây Hồ, Hà Nội",,62.0,233.87,6.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất cao cấp,2024-12-12 19:28:17.64746
,3.65,"Đồng Nhân, Xã Đông La, Huyện Hoài Đức, Hà Nội",,30.0,121.67,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,12.5,"Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",,58.0,215.52,,6.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,,2024-12-12 19:28:17.64746
,9.05,"Ngõ Văn Chương, Phường Hàng Bột, Quận Đống Đa, Hà Nội",,48.0,188.54,,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,13.8,"Láng Hạ, Phường Láng Hạ, Quận Đống Đa, Hà Nội",,58.0,237.93,6.0,10.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,6.3,"Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",,43.0,146.51,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,5.6,"Đường Đa Sỹ, Phường Kiến Hưng, Quận Hà Đông, Hà Nội",,56.0,100.0,1.0,1.0,Đã có sổ,"Nhà ngõ, hẻm",1.0,,2024-12-12 19:28:17.64746
,26.0,"Phố Yên Lạc, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",,85.0,305.88,6.0,7.0,Đã có sổ,"Nhà ngõ, hẻm",7.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
Khu đô thị mới Văn Phú,20.5,"Đường Lê Trọng Tấn, Phường Phú La, Hà Đông, Hà Nội, Phường Phú La, Quận Hà Đông, Hà Nội",,90.0,227.78,4.0,4.0,Đã có sổ,Nhà phố liền kề,,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,5.8,"Phố Cự Lộc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",,37.0,156.76,4.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,6.35,"Xã Đàn, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",,40.0,158.75,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.5,"Phố Bạch Mai, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",,53.0,141.51,,5.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,5.2,"Phố Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",,32.0,162.5,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,3.2,"Đường Ngọc Hồi, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",,70.0,45.71,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,4.9,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",,38.0,128.95,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,5.95,"Phố Nam Dư, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",,32.0,185.94,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.05,"Phố Thượng Thụy, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",,30.0,235.0,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,5.65,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",,32.0,176.56,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,11.5,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",,40.0,287.5,5.0,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,5.7,"Phố Thanh Lân, Phường Thanh Trì, Quận Hoàng Mai, Hà Nội",,35.0,162.86,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,4.85,"Đường Lĩnh Nam, Phường Lĩnh Nam, Quận Hoàng Mai, Hà Nội",,30.0,161.67,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,7.0,"Đường Đê Trần Khát Chân, Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",,39.0,179.49,3.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,2.5,"Đường Bạch Đằng, Phường Chương Dương, Quận Hoàn Kiếm, Hà Nội",,10.0,250.0,,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.95,"Đường Hoàng Hoa Thám, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",,32.0,248.44,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,8.55,"Đường Vạn Phúc, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",,40.0,213.75,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,11.4,"Đường Tô Hiệu, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",,48.0,237.5,4.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,47.9,"đường Lê Đức Thọ, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",,210.0,228.1,4.0,4.0,Đã có sổ,Nhà biệt thự,4.0,,2024-12-12 19:28:17.64746
,4.0,"37 ngõ 117 thái hà, Đường Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",,16.0,250.0,2.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,11.0,"Phố Phương Liệt, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",,42.0,261.9,3.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.7,"Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",,37.0,181.08,,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,26.5,"Phố Sa Đôi, Phường Đại Mỗ, Quận Nam Từ Liêm, Thành phố Hà Nội, Việt Nam, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",,90.0,294.44,6.0,6.0,Đã có sổ,Nhà phố liền kề,5.0,Bàn giao thô,2024-12-12 19:28:17.64746
,4.5,"Hữu Lê, Xã Hữu Hoà, Huyện Thanh Trì, Hà Nội",,40.0,112.5,,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,6.2,"101, Đường Hoàng Mai, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",,35.4,175.14,4.0,7.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,6.35,"Đường Xuân Phương, Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",,52.0,122.12,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,9.98,"Đường 18M, Phường Mộ Lao, Quận Hà Đông, Hà Nội",,37.0,269.73,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.0,"Phố Bùi Xương Trạch, Phường Khương Đình, Quận Thanh Xuân, Hà Nội",,30.0,233.33,4.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,6.2,"Xã Đàn, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",,37.0,167.57,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.5,"8B, Phố Hào Nam, Phường Cát Linh, Quận Đống Đa, Hà Nội",,30.0,216.67,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,14.99,"Phố Quan Hoa, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",,40.0,374.75,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,5.65,"Phố Nguyễn Lương Bằng, Phường Nam Đồng, Quận Đống Đa, Hà Nội",,45.0,125.56,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất cao cấp,2024-12-12 19:28:17.64746
,4.9,"Phố Phan Đình Giót, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",,35.0,140.0,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,11.9,"Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội",,60.0,198.33,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.35,"Phố Hồ Đắc Di, Phường Nam Đồng, Quận Đống Đa, Hà Nội",,42.0,151.19,4.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,9.25,"Ngách 15 Ngõ Gốc Đề, Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",,40.0,231.25,5.0,10.0,Đã có sổ,"Nhà ngõ, hẻm",6.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,6.15,"An Trạch 2, Phường Quốc Tử Giám, Quận Đống Đa, Hà Nội",,35.0,175.71,4.0,7.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,9.6,"Kim Mã, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội",,48.0,200.0,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,6.2,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",,35.0,177.14,4.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,15.5,"Phố Nguyễn Phúc Lai, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",,48.0,322.92,6.0,6.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất cao cấp,2024-12-12 19:28:17.64746
,3.8,"Cổ Dương, Xã Tiên Dương, Huyện Đông Anh, Hà Nội",,40.0,95.0,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",3.0,Hoàn thiện cơ bản,2024-12-12 19:28:17.64746
,7.8,"Đường Quốc lộ 2, Xã Phú Cường, Huyện Sóc Sơn, Hà Nội",,145.0,53.79,2.0,7.0,Đã có sổ,"Nhà mặt phố, mặt tiền",3.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,9.0,"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",,55.0,163.64,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,10.5,"Phố Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",,75.0,140.0,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,14.0,"Phố Hạ Đình, Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",,75.0,186.67,,6.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,9.9,"Phố Yên Lãng, Phường Láng Hạ, Quận Đống Đa, Hà Nội",,54.0,183.33,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,8.9,"Phố Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",,54.0,164.81,,4.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,10.4,"Phố Khương Trung, Phường Khương Trung, Quận Thanh Xuân, Hà Nội",,56.2,185.05,,5.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,7.9,"Phố Yên Hòa, Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",,35.0,225.71,5.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,12.1,"Phố Tây Sơn, Phường Quang Trung, Quận Đống Đa, Hà Nội",,59.0,205.08,,5.0,Đã có sổ,"Nhà mặt phố, mặt tiền",,,2024-12-12 19:28:17.64746
,13.7,"Phố Phương Liệt, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",,55.0,249.09,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,8.3,"Phố Thái Hà, Phường Láng Hạ, Quận Đống Đa, Hà Nội",,48.0,172.92,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,10.5,"Phố Tây Sơn, Phường Trung Tự, Quận Đống Đa, Hà Nội",,74.0,141.89,,6.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,11.5,"Phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",,62.0,185.48,,4.0,Đã có sổ,"Nhà ngõ, hẻm",,,2024-12-12 19:28:17.64746
,5.8,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",,37.0,156.76,,3.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,16.5,"Phố Vọng, Phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội",,40.0,412.5,4.0,3.0,Đã có sổ,"Nhà mặt phố, mặt tiền",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,3.98,"Đường Hoàng Hoa Thám, Phường Ngọc Hà, Quận Ba Đình, Hà Nội",,12.0,331.67,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,3.79,"Ngõ Văn Hương, Phường Hàng Bột, Quận Đống Đa, Hà Nội",,19.0,199.47,3.0,2.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,,2024-12-12 19:28:17.64746
,4.15,"Lai Xá, Xã Kim Chung, Huyện Hoài Đức, Hà Nội",,30.5,136.07,,3.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,18.8,"Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",,95.0,197.89,6.0,10.0,Đã có sổ,"Nhà ngõ, hẻm",7.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
,6.3,"Phùng Khoang, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",,32.0,196.88,5.0,5.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,7.6,"Ngõ 190 Hoàng Mai, Phường Tương Mai, Quận Hoàng Mai, Hà Nội",,37.0,205.41,4.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",,Nội thất cao cấp,2024-12-12 19:28:17.64746
,4.05,"Phố Ngô Xuân Quảng, Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",,30.0,135.0,3.0,3.0,Đã có sổ,"Nhà ngõ, hẻm",4.0,Nội thất đầy đủ,2024-12-12 19:28:17.64746
,4.65,"5, Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",,21.0,221.43,3.0,4.0,Đã có sổ,"Nhà ngõ, hẻm",5.0,,2024-12-12 19:28:17.64746
,13.8,"Phố Trần Quốc Vượng, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",,45.0,306.67,6.0,7.0,Đã có sổ,"Nhà mặt phố, mặt tiền",7.0,Nội thất cao cấp,2024-12-12 19:28:17.64746
